dataset,sequence_id,group_id,sequence_length,command,run_command_hash,RNAup_version,date_time_utc,exit_status,warning_present,warning_notes,output_file_path,output_detection_note,stdout_path,stderr_path,log_path,stdin_fa_path,command_txt_path,parsed_raw_table_path,file_listing_path,runtime_sec,sequence_sha256,pfScale_used,output_file_sha256
CRW,d.23.b.B.bacilliformis,d.23.b.B.bacilliformis,2821,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:39:09.358080+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/d.23.b.B.bacilliformis__ff84989cee_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.bacilliformis__ff84989cee/file_listing.json,44.14231514930725,604d433e0e60214e83b0f1f2cf65ce7fc196d14c8029b1804dc4f85ee0a54dd1,1.0,938b218486c5ff0ef53fa5e94b6e0a63ab5ca8ff6068686652cdae4bdc3bda73
CRW,d.23.b.B.burgdorferi,d.23.b.B.burgdorferi,2926,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:39:59.346280+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/d.23.b.B.burgdorferi__4b9abf968d_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.burgdorferi__4b9abf968d/file_listing.json,49.50676989555359,8f95fcff4aba3cca666cdb29908d4754bb7baa6b9a2887f7180e0cb3d8a4c6e5,1.0,9a23bd0b56e92ceb1d6d5087ecda11df8e714a59f4dfe169fc4fab0983e4578d
CRW,d.23.b.B.cepacia,d.23.b.B.cepacia,2878,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:40:47.008148+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/d.23.b.B.cepacia__2908af57a1_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.cepacia__2908af57a1/file_listing.json,47.15381479263306,dba3d9fb18b16df520fef94c6d449245d01558b14388841ff622b49573ecfdca,1.0,db0b7be31ff429e99b23af1e56d7c48b6bb09a306cfa888ea8389d08a492bef6
CRW,d.23.b.B.mallei,d.23.b.B.mallei,2882,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:41:34.189623+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/d.23.b.B.mallei__65377066a8_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.mallei__65377066a8/file_listing.json,46.687016010284424,2a646bc7d59365a924af0245f96c8cad30f2e0c290e3f618a900fdd2305dd019,1.0,7f24acb1c4844292956637c9efa4d2ce00a9e150ed7f34068beb1bc97eba3872
CRW,d.23.b.B.pseudomallei,d.23.b.B.pseudomallei,2882,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:42:21.124670+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/d.23.b.B.pseudomallei__99df573d4f_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.pseudomallei__99df573d4f/file_listing.json,46.438501834869385,9011f5578714d20ef13044b4c9a591599e59012f538e918fa3a48e5df4a5630c,1.0,be6b2f88d7c9417ac9b538d6489831149c5ef9b8430ecfe4f39c1832d132501c
CRW,d.23.b.B.subtilis,d.23.b.B.subtilis,2927,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:43:09.759117+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/d.23.b.B.subtilis__7f3585a81d_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.B.subtilis__7f3585a81d/file_listing.json,48.124409914016724,1786b015c9c5b4831088e30dc522a1d5d200c768b48385a48d224cffb38fb943,1.0,dd37fcf9b8a61d2a1d7865ececec5865e42b34ef334d5feda80ed37cc0bd234c
CRW,d.23.b.C.botulinum.a,d.23.b.C.botulinum.a,2896,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:43:57.450190+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/d.23.b.C.botulinum.a__f22478fd8c_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.botulinum.a__f22478fd8c/file_listing.json,47.19373607635498,5e87299fd48528342ddc27507cd67b35bd555e5933fd71516eac286c91f9ca11,1.0,c12d32f9320e7ed2e634363131c185300cd3c8b36b1fd83b365791feea33fd12
CRW,d.23.b.C.burnetii,d.23.b.C.burnetii,3204,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:45:00.801439+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/d.23.b.C.burnetii__aadf706955_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.burnetii__aadf706955/file_listing.json,62.86106610298157,4c314569d56bac8fc16c287bf77cbe265c2b2eb168b099ced780b1a48ef2c88b,1.0,ca21af93b45439b867c8090c37a110ce4e9dc5569568e58c25923c94c80e321a
CRW,d.23.b.C.jejuni,d.23.b.C.jejuni,2907,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:45:48.921658+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/d.23.b.C.jejuni__237dd60d0c_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.jejuni__237dd60d0c/file_listing.json,47.57991600036621,b07bc79d6d45d17d6755991df8ab752b1ba1ee65f97820052b750b77d4d35be6,1.0,10a47053e48ffaa4f169916ece9bd4d72b12630aedf93b222de38faa5512359f
CRW,d.23.b.C.psittaci,d.23.b.C.psittaci,2942,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:46:38.828383+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/d.23.b.C.psittaci__8c9745dba4_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.psittaci__8c9745dba4/file_listing.json,49.411946058273315,f6e06a027d74379cf82ea6eaec99d9bb8f0d061d02fa29895914998405a03cce,1.0,adaf4838a0322ebd52840a21f1c9bee93ade4de0633655ae2cd44850d9ed6ff2
CRW,d.23.b.C.trachomatis.L2,d.23.b.C.trachomatis.L2,2941,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:47:28.378381+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/d.23.b.C.trachomatis.L2__c635759563_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.C.trachomatis.L2__c635759563/file_listing.json,49.06270480155945,9c4042bdcf1856f8ad4e3515536823c9f6636ea24dfa5ac6a03a521c6e5c636d,1.0,7dcfbfddc7579f3ca18fcb7bda6f22ee6e1c73de3c695f6ce831f33379b7f49f
CRW,d.23.b.E.coli,d.23.b.E.coli,2904,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:48:16.689914+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/d.23.b.E.coli__d5ebf34359_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.coli__d5ebf34359/file_listing.json,47.79636311531067,39c3dfd81ca5d3c1c09211f00c2904b7cae5d6ed93b791cccd40c5fbe9ecea10,1.0,2cc7c8ee4acefb59c14856364d0ce6f0b545b35ebb958bb5ee72a3b53a28a90a
CRW,d.23.b.E.rhusiopathiae,d.23.b.E.rhusiopathiae,2901,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:49:04.874312+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/d.23.b.E.rhusiopathiae__acfaa0a5e5_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.E.rhusiopathiae__acfaa0a5e5/file_listing.json,47.691322803497314,61f06c1970937c3d329e4f5719695b742c30bc477370005e0277cec4a45469bd,1.0,b39a92c3de927dd40e57464295910e07dd52565e5f80846722d3e507c796bc87
CRW,d.23.b.H.influenzae,d.23.b.H.influenzae,2897,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T13:49:52.553839+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/d.23.b.H.influenzae__820434dcac_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.b.H.influenzae__820434dcac/file_listing.json,47.167985916137695,597223cebeb65f087276ab78e4944b4455dd33b78490e770d3960cfa2c6fd90c,1.0,86bc8f01c9648baf474c17e3c5ca0ee1706dfea0b33c36da77354b110f176833
